_id,name,property_type,room_type,minimum_nights,bedrooms,number_of_reviews,price,host_id,host_name,country,longitude,latitude,availability_365
22622636,Enjoy the true Aloha Spirit...,Guest suite,Entire home/apt,2,2.0,43,120.00,166530286,Jon & Noe,United States,-155.08524,19.68684,158
22624198,"Stylish Room, Cosy Flat, Central Location",Apartment,Private room,2,2.0,13,348.00,43842925,Enes,Turkey,28.9814,41.03282,173
2263327,Private Room in Copacabana  -> The Best Price! :),Serviced apartment,Entire home/apt,3,1.0,92,101.00,10533027,Igor,Brazil,-43.17652688267036,-22.961961218731403,0
22649080,Teknik Yapı Concord Rezidance,Other,Private room,2,1.0,0,105.00,166793960,Habib,Turkey,29.06419,40.99423,87
2265321,Comfort Luxury center apartment,Apartment,Entire home/apt,3,2.0,132,100.00,1432835,Angel,Spain,2.162,41.38621,225
22654578,Makaha Studio w/Mtn & Ocean Views - 1 Mi to Beach!,Condominium,Entire home/apt,30,0.0,1,72.00,151398424,Evolve,United States,-158.20469,21.48223,247
22661818,Beachfront Getaway,Apartment,Entire home/apt,3,2.0,16,399.00,9151530,Kate,Australia,151.2874,-33.78834,333
22665888,Gorgeous designer 1br flat in the heart of SYP,Apartment,Entire home/apt,2,1.0,6,997.00,14990706,Helene,Hong Kong,114.13941,22.28661,20
2267006,Stunning 1BR Brooklyn Loft,Serviced apartment,Entire home/apt,30,1.0,0,149.00,7503643,Vida,United States,-73.94076,40.72537,365
22672234,Conjugado Ritz,Apartment,Entire home/apt,3,1.0,4,246.00,28881988,Gervander,Brazil,-43.18636131559526,-22.970618835546944,50
22674839,Private bedroom for one person in HoMa,Apartment,Private room,32,1.0,0,50.00,167085283,Marie,Canada,-73.53359,45.55214,90
22691928,Welcome to He'epali Hale - He'epali Hale,House,Entire home/apt,3,3.0,0,114.00,43199232,Jeana,United States,-154.91657,19.53606,247
22697380,Peaceful Home,Apartment,Private room,1,1.0,0,132.00,167014437,Eray Alpay,Turkey,28.98235,41.04634,0
22706114,1400 square foot Kona Retreat,Guest suite,Entire home/apt,1,2.0,19,90.00,153565629,Abby,United States,-155.97716,19.69976,137
22707139,Private bedroom near Sherbrooke Station,Apartment,Private room,2,1.0,45,35.00,19283062,Cedric,Canada,-73.57203,45.52191,20
22711366,Delightful Canterbury Home,House,Private room,1,1.0,6,51.00,167307828,Austin,Australia,151.11461,-33.91675,0
22716126,Dormitory Room in Single Bed (Mixed),Hostel,Shared room,1,1.0,0,58.00,22553766,Erenler,Turkey,28.97814,41.01498,365
2271702,LUXURY HOUSE IN BARRA DA TIJUCA,House,Entire home/apt,5,4.0,0,5502.00,688255,Alessandra,Brazil,-43.41976199613926,-22.997687616294844,0
22717303,"THE BEST Home ** PARKINGS **5beds,12guests,3bdroom",Apartment,Entire home/apt,1,3.0,96,85.00,167600199,Jade,Canada,-73.60455,45.53551,163
22730070,Gallery Seaside House at Porto,House,Entire home/apt,2,4.0,4,114.00,3953109,Feels Like Home,Portugal,-8.67456,41.15297,330
2274454,Lindo e tranquilo apartamento!,Apartment,Entire home/apt,3,2.0,19,142.00,9577033,Cynthia,Brazil,-43.19058945671261,-22.924244403860058,0
22773037,Lapa: coração do Rio de Janeiro,Apartment,Entire home/apt,1,1.0,12,119.00,77083587,Marcio,Brazil,-43.1862050026487,-22.915795156390473,255
2278444,Artists home in Paddington: Re-listed!,House,Private room,1,1.0,134,85.00,2404694,Arnie & Lorraine,Australia,151.22968,-33.88714,346
2279098,Tortoise and bird refuge at beach!#2,Boutique hotel,Private room,1,1.0,176,86.00,11638751,Kaimana,United States,-156.68665,20.88171,319
22792908,Taksim Square City Center !!!,Apartment,Private room,2,1.0,49,74.00,147450829,Memo,Turkey,28.98488,41.035,46
22811503,ORM - Mártires Apartment,Apartment,Entire home/apt,2,1.0,37,40.00,19887538,Oporto Rental Management,Portugal,-8.6134,41.15167,322
22823671,尖沙咀 寧靜方便優雅 Private studio inTST (1min to TST mtr),Apartment,Entire home/apt,3,0.0,25,573.00,166805625,Moonie,Hong Kong,114.17119,22.29736,153
2283492,Comfortable accommodation in a family home,Apartment,Private room,1,2.0,2,250.00,11662096,Marcelo,Brazil,-43.32314337963672,-22.85196551436599,365
22852449,kurtköy,Apartment,Private room,1,0.0,0,42.00,169012611,Ebubekir,Turkey,29.28268,40.91084,89
22856113,2 Bedroom Flat next MTR station whampoa,Apartment,Entire home/apt,5,2.0,7,997.00,33484976,Kevin,Hong Kong,114.18662,22.30185,0
22860459,Botanical Garden Apartment,Apartment,Entire home/apt,6,1.0,4,45.00,29187773,Nuno,Portugal,-8.6483,41.15288,232
22870249,Spacious Studio apartment in heart of Sheung Wan,Apartment,Entire home/apt,3,0.0,31,597.00,37624592,Zoe,Hong Kong,114.15201,22.28553,51
22878471,Waikiki Marina,Condominium,Entire home/apt,2,0.0,52,90.00,70062772,Paul,United States,-157.83802,21.2874,17
22879740,Nice bedroom,Apartment,Private room,1,1.0,0,90.00,75140848,Burc,Turkey,29.0184,41.01082,0
22882443,Kepuhi Beach 1153,Condominium,Entire home/apt,1,1.0,0,128.00,4995567,Molokai Vacation,United States,-157.24535,21.18543,305
22891830,Awesome apartment & amazing terrace! HUTB-012684,Apartment,Entire home/apt,3,4.0,7,180.00,35680770,Xavi,Spain,2.13539,41.38778,103
2290346,The Best location in Santa Teresa,Apartment,Entire home/apt,5,2.0,0,560.00,201655,Daniel,Brazil,-43.18590238415861,-22.922411743082233,0
22906280,Porto Center Flat 953,Apartment,Entire home/apt,2,1.0,74,60.00,19433895,António,Portugal,-8.6136,41.149,306
22906483,SUITES MAJESTIC,Apartment,Private room,5,2.0,0,250.00,76670375,Andrea,Brazil,-43.38677907854566,-22.966354670980976,365
22919250,1889 - AB Montserrat Comfort Apartment 4 -1 - Comfortable 2-Bedroom Apartment with a Balcony in a Quiet Neighbourhood,Apartment,Entire home/apt,2,2.0,2,55.00,4459553,Eva&Jacques,Spain,2.17461,41.42355,211
22920564,Conforto e tranquilidade no coração do Flamengo,Apartment,Private room,2,2.0,2,500.00,21683857,Rodrigo,Brazil,-43.17680548663649,-22.936782297663534,0
22923322,Cozy Rustic Apartment in the heart of the Mile End,Apartment,Entire home/apt,2,2.0,3,95.00,10365405,Lumi,Canada,-73.59724,45.52273,0
22926186,Dream garden studio flat at Rumelihisarı,Guest suite,Entire home/apt,100,1.0,0,121.00,6249773,Aytul,Turkey,29.0531,41.08793,365
22936556,Charming Apartment with Little Loft in the Garden,Apartment,Entire home/apt,3,2.0,50,90.00,1138920,Miguel & João,Portugal,-8.60262,41.14956,237
22938161,Casa do Rio - Porto,Apartment,Entire home/apt,2,3.0,38,80.00,87352670,Rui,Portugal,-8.60762,41.1393,263
22942398,"Serene & Artsy, 1/2 acre, Oceanfront Home, Bikes!",House,Entire home/apt,3,3.0,2,315.00,29826060,Barbara,United States,-154.94161,19.59916,295
22947339,Relaxed and comfortable,Apartment,Entire home/apt,1,2.0,1,385.00,14316521,Kathy,Hong Kong,114.18791,22.51962,90
22947425,Small and exquisite room,Apartment,Entire home/apt,1,2.0,0,385.00,53350612,Jiaduo,Hong Kong,114.20649,22.5294,90
22949323,villa maravilla,Apartment,Private room,3,1.0,0,100.00,35866575,Monica,Spain,2.11271,41.41055,0
22949667,摩登@部屋 Somewhere In Time ! For 1 to 6 persons,Apartment,Entire home/apt,1,2.0,62,1201.00,129082030,茱迪,Hong Kong,114.17289,22.29665,0
22950622,"Copacabana, Rio de Janeiro, Ottima posizione",Apartment,Entire home/apt,1,1.0,14,201.00,61959765,Rúben,Brazil,-43.190461301652356,-22.976698329213754,156
22952561,Apartamento Carnacopa. Copacabana Flat!,Other,Entire home/apt,5,2.0,0,451.00,15490816,Luiz Felipe,Brazil,-43.17961475035171,-22.964090783531653,0
22952950,An art-lover’s studio in North Point,Apartment,Entire home/apt,5,0.0,0,400.00,24498204,Hongzhu,Hong Kong,114.19668,22.29154,0
22960273,"Maui, Kaanapali, Whaler, Ocean/Mountain View",Serviced apartment,Entire home/apt,1,1.0,4,220.00,6112853,Curt,United States,-156.69431,20.92259,0
2296225,3 bedroom apartment at Leme.,Apartment,Entire home/apt,1,3.0,91,175.00,10426177,Rodrigo,Brazil,-43.172452734781075,-22.964267560708254,280
22963647,家居式公寓(RM712),Apartment,Private room,1,2.0,1,966.00,2951562,Short-Term,Hong Kong,114.16,22.32849,0
22967401,Apartamento aconchegante no Grajaú,Apartment,Entire home/apt,2,2.0,0,201.00,18125915,Julyani,Brazil,-43.26501071031305,-22.92155058709969,179
2297326,Amazing Ocean View Private Room,Apartment,Private room,3,1.0,0,291.00,1762102,Hilda,Brazil,-43.37196105024481,-23.011392509244757,310
22973623,Spacious and Comfy 2BR apartment Heart Of downtown,Apartment,Entire home/apt,1,2.0,84,150.00,19144115,Mohammed,Canada,-73.57628,45.49798,100
22974298,Cozy room in central,House,Private room,3,0.0,0,400.00,47077487,小,Hong Kong,114.15016,22.28281,0
22978545,Apartment Eduardo,Serviced apartment,Entire home/apt,5,3.0,28,180.00,5414684,Alex,Spain,2.17542,41.42309,219
2297951,Working Fireplace in TriBeCa loft,Apartment,Private room,14,1.0,0,70.00,7636125,Kristen,United States,-74.00493,40.72035,0
2298271,Apartment IN COPACABANA,Apartment,Entire home/apt,3,2.0,7,392.00,11327123,Sonia,Brazil,-43.185466986809175,-22.972320634618416,357
229954,★ Mar/Apr Discount ★ Beachfront/Remodeled 2017/18.,House,Entire home/apt,5,3.0,33,632.00,1201408,Shawn,United States,-157.90846,21.60677,176
22995937,Gruta,House,Entire home/apt,2,0.0,0,49.00,66449897,Maria,Portugal,-8.62508,41.16204,225
22998529,Dtown Urban Condo -Monthly Rental,Condominium,Entire home/apt,30,1.0,0,85.00,111294431,Magdalina ( OLIT ),Canada,-73.57121,45.49706,39
22999384,New Loft @ Dom Luís bridge IV,Serviced apartment,Entire home/apt,2,1.0,9,75.00,170570992,República,Portugal,-8.60689,41.13647,206
23002294,Excelente 3 quartos copacabana/ipanema,Apartment,Entire home/apt,2,2.0,1,1499.00,80111640,Ana Cristina,Brazil,-43.19521073777903,-22.98515768125023,142
23003772,(C)Private double Bedroom next to metro. Free WiFi,Apartment,Private room,2,1.0,13,15.00,170634953,Maria Josi,Spain,2.20417,41.43574,19
23003982,Bright room at the other side of the river,Apartment,Private room,1,1.0,40,16.00,32155682,Daniela,Portugal,-8.60369,41.12979,281
23007600,Cosy private room with beautiful rooftop!,Apartment,Private room,2,1.0,1,440.00,21475805,Tash,Hong Kong,114.17773,22.27722,0
23009002,雙人大床(有窗)24小时前台､安全可靠､獨立衛浴(有窗)NO.5,Guesthouse,Private room,1,1.0,3,298.00,53763923,Zoe,Hong Kong,114.17232,22.31731,0
2301710,"IPANEMA, Rio de Janeiro, Brasil",House,Entire home/apt,1,4.0,7,3730.00,11755633,Alexandre,Brazil,-43.20674159191011,-22.983189279302522,360
23026295,舒适精品双人套房@大角咀,Apartment,Private room,1,0.0,1,534.00,2951562,Short-Term,Hong Kong,114.16203,22.32547,8
230321,Apt with EmpireState view-Subway around the corner,Apartment,Entire home/apt,2,1.0,33,80.00,1203500,Civan,United States,-73.95167,40.69046,14
23046994,Lovely spacious room close to subway and downtown,Townhouse,Private room,2,1.0,2,34.00,13400644,Francis,Canada,-73.58178,45.4846,0
23053892,Luxurious 1BR for Business & Leisure + Indoor Pool,Serviced apartment,Entire home/apt,30,1.0,1,85.00,38459934,Alejandro,Canada,-73.57111,45.50664,0
23056162,El castillo del raval,Apartment,Private room,6,1.0,0,30.00,149868622,Ca,Spain,2.1708,41.37868,0
23058133,Suite with sea view,Apartment,Private room,2,1.0,5,142.00,81481535,Naya,Brazil,-43.18981895850035,-22.98359323820537,359
23065620,Private Terrace. Convenient. 2 BR Apt. WanChai MTR,Apartment,Entire home/apt,2,2.0,51,848.00,25687930,J,Hong Kong,114.17232,22.27899,48
23066385,Cozy Stay | Modern and Central Apartment D,Apartment,Entire home/apt,2,1.0,25,46.00,171242461,Dudi,Portugal,-8.60309,41.14636,0
23070341,"Spacious/50sqm 1BR in Sheung Wan, 2 min to MTR",Apartment,Entire home/apt,2,1.0,0,699.00,8827285,Tomomi,Hong Kong,114.15152,22.28582,8
23077196,"Rio Rentals 021 - C001 Super reformed studio in Copacabana, hyper comfortable for up to 4 people.",Apartment,Entire home/apt,2,1.0,0,216.00,171256195,Andre,Brazil,-43.17539500582481,-22.964594415650225,87
23085006,TOP APART SERVICE IPANEMA GUINLE,Apartment,Entire home/apt,3,2.0,12,399.00,171423126,Paulo Thiago,Brazil,-43.2094657780822,-22.985709707060657,44
23091957,Family friendly vacation home near sandy beaches,House,Entire home/apt,2,3.0,8,460.00,27439391,Reny,United States,-157.7238,21.29196,169
23104001,"Ar puro, iluminação e conforto em 40 m2.",Apartment,Entire home/apt,3,2.0,0,138.00,50713720,Irene,Brazil,-43.18504057858179,-22.950313507664287,225
2310445,Super Cute Chelsea One Bedroom,Apartment,Entire home/apt,1,1.0,45,150.00,10973455,Amy,United States,-73.99723,40.74935,1
23106836,Cozy private room C,Villa,Private room,1,1.0,25,38.00,112218629,Judy,Australia,151.12484,-33.78679,124
23109052,"7 guests at ville St-Laurent, with parking spot",Apartment,Entire home/apt,2,2.0,13,95.00,171697136,Elie,Canada,-73.67791,45.52717,26
23115177,Wonderful Seafront 4 Bedroom Apart in Copacabana,Apartment,Entire home/apt,4,4.0,1,1802.00,14151719,Luiza,Brazil,-43.190186599650126,-22.983047230789303,357
23115849,"Bright 1 bedroom, Sagrada Familia, long term¦",Apartment,Entire home/apt,32,1.0,3,100.00,299462,Stay U-Nique,Spain,2.17762,41.40782,249
23121270,COZY APARTMENT II,Apartment,Entire home/apt,32,1.0,4,34.00,7843388,Leyre,Spain,2.16192,41.38878,243
23121553,有窗舒適雙人房!鄰近旺角站!Comfy double Rm Near Mong kok MTR!1,Apartment,Private room,1,1.0,23,283.00,145989506,Anmy,Hong Kong,114.17204,22.31752,83
23122981,Relax in the Raval - Room with Balcony,Apartment,Private room,3,1.0,27,50.00,171821950,Erwin And Isabel,Spain,2.16731,41.37874,302
23136504,Apartamento Copacabana Rio de Janeiro,Apartment,Entire home/apt,1,2.0,0,4498.00,171944106,Caio Lanes,Brazil,-43.19213713094674,-22.971424097325322,365
2314392,Spacious Studio on West 72nd,Apartment,Entire home/apt,2,0.0,43,200.00,11774035,Alina,United States,-73.98347,40.7803,362
2314585,BREATH-TAKING APARTMENT IN LEBLON,Apartment,Entire home/apt,1,2.0,27,701.00,3018529,Marcia,Brazil,-43.223068052476755,-22.984144201400966,260
23149443,MILE-END ☀️Near MONTROYAL park☀️ FREE PARKING,Apartment,Entire home/apt,1,5.0,37,150.00,172061868,Shlo,Canada,-73.59295,45.52178,153
2315341,QUARTOS/ MARACAÑA/COPA,Hostel,Private room,1,1.0,0,601.00,11823057,Jurema,Brazil,-43.2383038770407,-22.932416660150533,365
23160633,Double room in Barcelona Center with balcony!!!!,Apartment,Private room,4,1.0,4,50.00,139524803,Andreu,Spain,2.16422,41.38119,0
23168092,Volcano Dancing Ferns Estate - Minutes from Hawaii Volcanoes National Park! - Volcano Dancing Ferns Estate,House,Entire home/apt,3,4.0,0,240.00,680107,Kahea,United States,-155.17568,19.43833,354
23168698,Bombarda 205 Apartment - Art Galleries District,Apartment,Entire home/apt,3,1.0,11,78.00,23613994,Ana,Portugal,-8.6189,41.14921,128
23170038,Spacious bedroom in 3 storeys village house,House,Private room,2,1.0,21,393.00,169948725,Tabatha,Hong Kong,114.12535,22.20542,229
23170936,"Cozy, brand new, 5 min to MTR and then ICC&Central",Apartment,Entire home/apt,1,0.0,17,801.00,51630385,Ashley,Hong Kong,114.16151,22.32178,40
23171144,Water View 2 Bedroom Apartment,Apartment,Entire home/apt,1,2.0,78,259.00,144746489,Oriel,Australia,151.20415,-33.8695,162
23177595,THE ELYSIUM TAKSIM SUITE,Serviced apartment,Entire home/apt,5,1.0,5,422.00,172309900,Tahsin,Turkey,28.98318,41.04191,179
23178393,Sunny Private Room with balcony in LA RAMBLA- WIFI,Apartment,Private room,1,1.0,70,28.00,89691645,Julio,Spain,2.17513,41.37837,36
23180898,"Cosy place in the Heart of Barcelona DOWNTOWN,WIFI",Apartment,Private room,1,1.0,64,22.00,89691645,Julio,Spain,2.17344,41.37609,40
23183387,House,Apartment,Shared room,1,1.0,0,79.00,156926819,Yüksel Erdinç,Turkey,29.03115,41.01955,180
23184301,Modern 1 bedroom Apartment Downtown MTL - 16,Apartment,Entire home/apt,2,1.0,19,115.00,171317424,MTL Stays,Canada,-73.58017,45.50139,159
23187368,Well connected central modernist apartment,Apartment,Private room,1,1.0,2,80.00,172393618,Anna,Spain,2.15819,41.38308,0
23190119,舒适小屋,Condominium,Private room,1,1.0,0,40.00,92949021,脆脆,Australia,151.12269,-33.88474,0
23199067,Quarto individual no melhor do Castelo/Centro!,Apartment,Private room,60,1.0,0,41.00,172496143,Gabriel,Brazil,-43.17390114597928,-22.911671245286293,90
23202804,Grand luxe a bas prix,Resort,Shared room,30,1.0,1,81.00,39546111,Sindy,Canada,-73.55701,45.49919,365
23206433,Private Room with own bathroom,Apartment,Private room,22,1.0,1,37.00,128053971,Jing,Australia,151.00813,-33.82046,0
23209370,Le nid douillet.,Apartment,Private room,30,2.0,0,21.00,172546936,Lucie,Canada,-73.61791,45.54669,253
23210058,Quintessential Beachside Apartment,Apartment,Entire home/apt,5,2.0,3,190.00,46825224,Tom & Wendy,Australia,151.31473,-33.67655,170
23210868,Dualist 1,Boutique hotel,Private room,1,1.0,32,295.00,15600860,Selim,Turkey,28.96944,41.00495,365
23211669,Excellent Duplex in Sarrià with Private Pool,Apartment,Entire home/apt,1,3.0,6,110.00,171236207,Apartment Barcelona,Spain,2.13862,41.40219,274
23211754,Terrace and pool apartment near the Barcelona,Apartment,Entire home/apt,1,3.0,5,110.00,171236207,Apartment Barcelona,Spain,2.16011,41.40502,301
23217617,habitación privada plaza España 2,Apartment,Private room,1,1.0,1,110.00,172689621,Eucaris,Spain,2.14838,41.38453,90
23219232,Beautiful bay view Apartment.,Apartment,Private room,3,1.0,4,65.00,78956861,Jake,Australia,151.18243,-33.87329,0
23219274,❤️ 6-BR APARTMENT w Kitchen + 2 Rooms!,Serviced apartment,Entire home/apt,1,8.0,1,2974.00,461533,Cevdet,Turkey,28.95031,41.05489,348
23222456,Cosy Cottage blue,Cottage,Private room,1,1.0,39,41.00,40458387,Donna,Australia,151.06331,-34.03079,352
2322556,Alugo quarto c garagem,Apartment,Private room,1,1.0,0,298.00,11863085,Rosa,Brazil,-43.34070126558797,-22.92720713050604,365
23232473,Nearly everwhere,Casa particular (Cuba),Private room,1,1.0,0,148.00,153139447,Hilmi,Turkey,29.0316,41.02806,173
2324694,Flat NO EXTRA taxes.,Apartment,Entire home/apt,5,1.0,4,399.00,11873822,Marcello,Brazil,-43.20292557199069,-22.981579889918926,13
23249192,South West Luxury 2 Bedrooms Close to Downtown,Apartment,Entire home/apt,1,2.0,47,150.00,10585712,Frederick,Canada,-73.58023,45.48032,304
23251205,Kitnet entre a zona sul e o centro.,Loft,Entire home/apt,5,0.0,0,149.00,107565373,Lázaro,Brazil,-43.17758290670382,-22.918236838685864,0
23252017,LV Premier Marques MQ1,Apartment,Entire home/apt,1,1.0,4,32.00,181902,Jose Luz,Portugal,-8.61193,41.16199,311
23257630,Room available in Sheung Wan (SW9c),Apartment,Private room,31,1.0,0,188.00,67709885,Morgan,Hong Kong,114.14681,22.28614,364
23258431,Bright & Stylish  Best Location Soho / Sheung Wan,Apartment,Entire home/apt,2,1.0,46,1146.00,4863982,Angie,Hong Kong,114.14965,22.28482,334
23275462,Nice little and cozy room!,Apartment,Private room,1,1.0,4,25.00,173265364,Véronique,Canada,-73.56303,45.52969,0
23282173,Barcelona Super Central Apartment,Apartment,Entire home/apt,6,1.0,40,82.00,171749501,Angela,Spain,2.16739,41.39268,79
23284399,Studio located in the best part of the city,Apartment,Entire home/apt,1,0.0,23,110.00,170513081,Georgina,Spain,2.17745,41.38273,280
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,Apartment,Shared room,2,1.0,2,777.00,38301422,Angie,Hong Kong,114.14932,22.28623,364
23297459,Viva Deluxe Hotel,Hotel,Private room,1,1.0,0,269.00,28667257,Şevket,Turkey,28.97747,41.01204,90
23298687,"Authentic one bedroom apartment , popular location",Apartment,Entire home/apt,1,1.0,4,322.00,127297892,Senem,Turkey,28.98306,41.03676,365
23300444,Copacabana Leme,Apartment,Entire home/apt,1,1.0,56,220.00,173485423,Philippe,Brazil,-43.17306842860139,-22.96099670681764,355
23300467,2 habitaciones en piso bonito y bien situado,Apartment,Private room,2,2.0,21,56.00,173485639,Tati,Spain,2.13806,41.40144,329
23303574,BARCELONA FIRA FAMILY,Apartment,Entire home/apt,1,4.0,10,83.00,149209395,Priority Villas,Spain,2.15611,41.37384,17
23309295,Strathfield Private Hotel,Boutique hotel,Private room,2,0.0,1,100.00,116299898,Stephanie,Australia,151.09333,-33.87208,89
23311828,旺角 粉红粉红的一天《Romance of day 》连大露台,Apartment,Entire home/apt,1,2.0,10,903.00,10088915,宅一起,Hong Kong,114.17526,22.31888,351
23311924,*THE NEW YORKER * Downtown-Centre Ville,Apartment,Entire home/apt,1,1.0,27,76.00,173590341,Carolina,Canada,-73.5796,45.49285,100
23312848,Luxury Beach side Accommodation with pool,House,Private room,3,2.0,13,200.00,173601385,Richard,Australia,151.30023,-33.7639,317
23313997,Hawaiian Escape,House,Entire home/apt,2,2.0,19,100.00,173608558,Doug,United States,-154.89644,19.55948,359
23317712,Stylish design 1 bed in the heart of Gracia,Apartment,Entire home/apt,6,1.0,0,25.00,173642259,Vincenzo & Antonella,Spain,2.15491,41.40252,329
23317959,旺角太子的私家空中花園,Apartment,Entire home/apt,1,2.0,1,1680.00,173637985,蘭芳姐,Hong Kong,114.1692,22.32758,0
23321866,UD Rambla Suites  Pool 27 (2 BR),Condominium,Entire home/apt,1,2.0,3,175.00,156294948,Lorenzo,Spain,2.20727,41.39763,204
23325683,Porto Feeling,Apartment,Entire home/apt,2,1.0,26,75.00,97521721,Cristina,Portugal,-8.60413,41.15393,344
23341856,Large windows 1 bedroom apartment Ikebana 1,Apartment,Entire home/apt,3,1.0,3,60.00,37776205,Ana,Portugal,-8.61599,41.14908,243
23341918,Studio Copa,Apartment,Entire home/apt,2,0.0,35,101.00,173866575,Arnobio,Brazil,-43.189304204978704,-22.978756685779924,45
23357535,Sydney City Elegance & Pool.,Apartment,Entire home/apt,2,1.0,41,148.00,117548275,Johannes,Australia,151.21034,-33.86657,95
23364269,Bright and Spacious apartment,Apartment,Entire home/apt,7,1.0,2,166.00,46771382,Hafid,Australia,151.20801,-33.91599,0
23370900,Stylish Open Space Apartment,Apartment,Entire home/apt,2,1.0,35,50.00,1138920,Miguel & João,Portugal,-8.60464,41.15962,330
23374190,Minutes to Sunset Beach- Clean and Spacious,Apartment,Entire home/apt,2,2.0,45,151.00,159032096,Abdul,United States,-158.037,21.67985,279
2338855,Cozy Double Room Flat in Taksim 2,Serviced apartment,Entire home/apt,2,1.0,56,148.00,9514105,Volkan,Turkey,28.97523,41.03674,334
23389233,Lovely house with all services around,Apartment,Private room,2,1.0,0,316.00,174351505,Mofidof,Turkey,28.63673,41.02444,364
23391765,"Cozy Flat, São João da Madeira",Apartment,Entire home/apt,2,2.0,4,45.00,130101212,Telma,Portugal,-8.48714,40.895,0
23394209,No. 1 harbour view new apartment in city centre,Apartment,Entire home/apt,2,1.0,3,1201.00,23932436,Jiahui,Hong Kong,114.18136,22.28117,0
23398484,Surry Hills Gem - Private Bathroom & Bedroom,House,Private room,3,1.0,16,70.00,52279,Frances,Australia,151.21572,-33.88531,1
23402460,Near UNSW kingsford borrodale rd single room,House,Private room,1,4.0,1,70.00,160391756,Chandler,Australia,151.22519,-33.92301,9
23403194,Surfers Farm Shack,Other,Entire home/apt,1,0.0,29,85.00,101790553,Erik,United States,-158.15757,21.57967,125
23408377,WEST COAST,Apartment,Entire home/apt,7,3.0,13,86.00,97801271,Catherine,Portugal,-8.73359,41.29349,145
23419162,"Modern 5 bed family home, only minutes to Manly",House,Entire home/apt,5,5.0,0,425.00,44227240,Sue,Australia,151.24974,-33.79395,0
23428550,Felix’s Home,Apartment,Entire home/apt,2,2.0,36,100.00,108524367,Felix,Australia,151.21113,-33.92506,0
23435015,Blue House Apartment 2 • Parking,Apartment,Entire home/apt,1,1.0,45,60.00,71506208,Carolina,Portugal,-8.61661,41.14697,300
23440490,"Hamam in the Apartment,2 minutes to Taksim Square3",Apartment,Entire home/apt,1,2.0,36,264.00,40980307,Ismail,Turkey,28.98531,41.03457,346
2344661,Porto-City Park,Apartment,Entire home/apt,3,3.0,15,120.00,11973423,Teodemiro,Portugal,-8.66375,41.1648,364
23456309,Bright and well located apartment,Apartment,Private room,2,1.0,0,64.00,136112589,Melody,Canada,-73.60968,45.47234,83
23458059,Apartment right next to Mongkok MTR@city centre,Apartment,Entire home/apt,4,0.0,12,377.00,49676403,Mavis,Hong Kong,114.16954,22.3191,5
23465144,Porto Views and Wines III by Porto City Hosts,Apartment,Entire home/apt,2,1.0,14,35.00,152041171,Porto City Hosts,Portugal,-8.61388,41.13771,343
23471052,"Quiet area, Wan Chai Centre, Near Tram station",Apartment,Entire home/apt,4,2.0,17,950.00,4209137,Cherry,Hong Kong,114.17093,22.27793,99
23479384,"Studio Ángel ""Plaza De España""",Loft,Entire home/apt,32,0.0,1,50.00,21483975,Apartments Toni Space Barcelona,Spain,2.14587,41.37808,243
23482784,Cosy Private Room in Center,Apartment,Private room,2,1.0,20,63.00,10191217,Esra,Turkey,29.01676,41.02681,88
23483491,Cobertura: Recreio Bandeirantes - incrível,Apartment,Entire home/apt,4,3.0,1,250.00,73274162,Sirlei,Brazil,-43.51122148081966,-23.019182606226938,166
23484405,Chambre privée AppartPlateau ( métro Mont-Royal ),Apartment,Private room,10,1.0,0,48.00,4389261,David,Canada,-73.5784,45.5224,0
23484485,White Appealing furniture and large room with,House,Private room,7,1.0,0,65.00,14963078,Stavi,Australia,151.11431,-33.81832,91
23486555,Apto bem localizado e equipado em Laranjeiras,Apartment,Entire home/apt,15,1.0,4,101.00,68700292,Ana,Brazil,-43.18210077303726,-22.9344642155179,178
23493822,Brand New One Master Bedroom Epping 全新一主人套房Epping,House,Private room,1,1.0,53,57.00,175427405,Xiaowen,Australia,151.06361,-33.78271,0
23494020,Private room near Vendome and downtown,Apartment,Private room,2,1.0,2,20.00,161133972,Noemie,Canada,-73.60512,45.47588,0
23496149,Spacious Flat w/Terrace | Trindade,Apartment,Entire home/apt,2,1.0,10,32.00,12730028,Host Wise,Portugal,-8.61039,41.15428,340
23497303,Cosy & Sunny Perfect Location,Apartment,Entire home/apt,2,1.0,64,89.00,24977499,Steph & Camilla,Canada,-73.57394,45.5075,45
23504122,A Casa das 3 Marias,Tiny house,Entire home/apt,1,1.0,12,45.00,175526174,Hélia E José,Portugal,-8.59647,41.14246,330
23509047,Cosy room with stunning views,Apartment,Private room,1,1.0,0,50.00,161464145,Jon,Australia,151.1915,-33.87952,0
23509750,"Next Escalator: Luxury Condo w Pool, Gym&Concierge",Serviced apartment,Entire home/apt,3,0.0,4,1994.00,96500925,Jonas,Hong Kong,114.15346,22.2811,34
23509818,affordable living,Tiny house,Shared room,7,1.0,0,16.00,115278086,Own,Australia,151.21065,-33.88225,0
23510317,2 level Modern Loft in CBD -B3,Loft,Entire home/apt,2,1.0,62,161.00,175598348,Jason,Australia,151.20861,-33.88709,62
2351455,Comfortable 3 bedroom in Copacabana,Apartment,Entire home/apt,10,3.0,1,500.00,31380,Claudio,Brazil,-43.18414288760948,-22.970608091218523,0
